geneID	symbol	chromosome	start_pos	end_pos	orientation	description	TSS	aliases
671564	Rnf212	chr5	108728105.0	108775067.0	minus	ring finger protein 212	108775067	EG330157, F830003B07, repro57
73295	1700047L14Rik	chr5	108763842.0	108768918.0	plus	RIKEN cDNA 1700047L14 gene	108763842	
67366	Tmed11	chr5	108777235.0	108795363.0	minus	transmembrane p24 trafficking protein 11	108795363	1810008K16Rik
627479	Vmn2r8	chr5	108797193.0	108808754.0	minus	vomeronasal 2, receptor 8	108808754	EG627479
100417407	Gm18594	chr5	108821721.0	108823123.0	plus	predicted gene, 18594	108821721	
435864	Vmn2r9	chr5	108842947.0	108852510.0	minus	vomeronasal 2, receptor 9	108852510	EG435864
667087	Vmn2r-ps21	chr5	108873215.0	108892353.0	minus	vomeronasal 2, receptor, pseudogene 21	108892353	EG667087, Gm8448
108169102	Gm42627	chr5	108894579.0	108903763.0	plus		108894579	
102637859	Gm20629	chr5	108943914.0	108949415.0	plus		108943914	
100418057	Gm18971	chr5	108971677.0	108972179.0	plus	predicted gene, 18971	108971677	
100417408	Gm18595	chr5	108972806.0	108975895.0	plus	predicted gene, 18595	108972806	
22307	Vmn2r10	chr5	108995539.0	109006436.0	minus	vomeronasal 2, receptor 10	109006436	V2r16, VR16
545792	Gm5871	chr5	109016198.0	109016968.0	minus		109016968	
384219	Vmn2r11	chr5	109046873.0	109059452.0	minus	vomeronasal 2, receptor 11	109059452	EG384219
627569	Vmn2r12	chr5	109085849.0	109097864.0	minus	vomeronasal 2, receptor 12	109097864	EG627569, Gm6769
231589	Vmn2r13	chr5	109156068.0	109192107.0	minus	vomeronasal 2, receptor 13	109192107	EG231589, Gm4867
231591	Vmn2r14	chr5	109214956.0	109224622.0	minus	vomeronasal 2, receptor 14	109224622	EG231591
667128	Gm8473	chr5	109236877.0	109238530.0	plus	predicted gene 8473	109236877	EG667128
211223	Vmn2r15	chr5	109286269.0	109297556.0	minus	vomeronasal 2, receptor 15	109297556	EG211223
384220	Vmn2r16	chr5	109330381.0	109364481.0	plus	vomeronasal 2, receptor 16	109330381	EG384220
100416977	Gm7171	chr5	109400644.0	109402077.0	plus	predicted gene 7171	109400644	EG636052
384221	Vmn2r17	chr5	109420013.0	109453387.0	plus	vomeronasal 2, receptor 17	109420013	EG384221
100417355	Gm18555	chr5	109473402.0	109473979.0	plus	predicted gene, 18555	109473402	
667159	Gm8488	chr5	109527335.0	109529548.0	minus	predicted gene 8488	109529548	EG667159
667171	Gm8493	chr5	109548577.0	109553986.0	minus		109553986	
57914	Crlf2	chr5	109554709.0	109559128.0	minus	cytokine receptor-like factor 2	109559128	CRLM2, Ly114, Tpte2, Tslpr
636173	Vmn2r-ps23	chr5	109578022.0	109731447.0	minus	vomeronasal 2, receptor, pseudogene 23	109731447	
77200	5430403G16Rik	chr5	109674543.0	109690834.0	minus	RIKEN cDNA 5430403G16 gene	109690834	
100041734	4930522L14Rik	chr5	109735515.0	109796569.0	minus		109796569	
108169062	Gm8508	chr5	109757209.0	109757946.0	minus		109757946	
667213	Gm10416	chr5	109833501.0	109834142.0	minus	predicted pseudogene 10416	109834142	EG667213
100642166	Gm15446	chr5	109933563.0	109941710.0	plus	predicted gene 15446	109933563	
69504	Zfp932	chr5	109996502.0	110012266.0	plus	zinc finger protein 932	109996502	2310001H12Rik, Znf431
100504130	Gm17655	chr5	110046141.0	110047550.0	minus	predicted gene, 17655	110047550	
102638847	Gm35315	chr5	110069512.0	110094798.0	minus		110094798	
403178	Plcxd1	chr5	110099969.0	110105953.0	plus	phosphatidylinositol-specific phospholipase C, X domain containing 1	110099969	A330045H12Rik, Gm576
107999	Gtpbp6	chr5	110103976.0	110108331.0	minus	GTP binding protein 6 (putative)	110108331	AV119224, Pgbpll, pgpl
675812	Zfp605	chr5	110110028.0	110131536.0	plus	zinc finger protein 605	110110028	A830023I12Rik
102639044	Gm15484	chr5	110117702.0	110118942.0	minus		110118942	
231600	Chfr	chr5	110135755.0	110171973.0	plus	checkpoint with forkhead and ring finger domains	110135755	5730484M20Rik, C230082M18, RNF116
100504007	Gm15787	chr5	110167508.0	110176504.0	minus	predicted gene 15787	110176504	
269682	Golga3	chr5	110176857.0	110226470.0	plus	golgi autoantigen, golgin subfamily a, 3	110176857	5330413L04, 5430416E01Rik, AI449376, AW490576, G1-499-14, Mea-2, Mea2, Mea2/Golga3, repro27
71782	Ankle2	chr5	110231004.0	110256651.0	plus	ankyrin repeat and LEM domain containing 2	110231004	1110001J12Rik, AI661024, D5Ertd585e
72542	Pgam5	chr5	110259135.0	110269899.0	minus	phosphoglycerate mutase family member 5	110269899	2610528A17Rik
19301	Pxmp2	chr5	110274286.0	110286222.0	minus	peroxisomal membrane protein 2	110286222	22kDa, PMP22
18973	Pole	chr5	110286319.0	110337468.0	plus	polymerase (DNA directed), epsilon	110286319	
115486297	Gm26277	chr5	110328063.0	110328183.0	plus		110328063	
231602	P2rx2	chr5	110339812.0	110343320.0	minus	purinergic receptor P2X, ligand-gated ion channel, 2	110343320	P2x2, P2X2a
381667	Lrcol1	chr5	110344507.0	110356094.0	plus	leucine rich colipase-like 1	110344507	Clpsl3, Gm1679
381668	Fbrsl1	chr5	110361751.0	110448503.0	minus	fibrosin-like 1	110448503	2410025L10Rik, AI467568, Gm1049, Gm29766, mKIAA1545
102635734	Gm32996	chr5	110480617.0	110485385.0	minus		110485385	
231603	A630023P12Rik	chr5	110514923.0	110525980.0	plus	RIKEN cDNA A630023P12 gene	110514923	
231605	Galnt9	chr5	110544032.0	110621383.0	plus	polypeptide N-acetylgalactosaminyltransferase 9	110544032	GalNAc-T9
100608	Noc4l	chr5	110648419.0	110653382.0	minus	NOC4 like	110653382	AI326906
69663	Ddx51	chr5	110653432.0	110663019.0	plus	DEAD box helicase 51	110653432	2310061O04Rik, AA537002, C81583, R75505
75560	Ep400	chr5	110664373.0	110770927.0	minus	E1A binding protein p400	110770927	1700020J09Rik, AU023439, mDomino, mKIAA1498, p400
102466216	Mir7026	chr5	110666075.0	110666141.0	minus	microRNA 7026	110666141	Gm27988, mmu-mir-7026
115490233	Gm22716	chr5	110677124.0	110677230.0	minus		110677230	
115490221	Gm22583	chr5	110757085.0	110757191.0	plus		110757085	
100504049	Gm15559	chr5	110770949.0	110779260.0	plus	predicted gene 15559	110770949	
56361	Pus1	chr5	110773667.0	110780649.0	minus	pseudouridine synthase 1	110780649	A730013B20Rik, MPUS1, mPus1p
22241	Ulk1	chr5	110784489.0	110810120.0	minus	unc-51 like kinase 1	110810120	AU041434, mKIAA0722, Unc51.1
100900	Hscb	chr5	110829070.0	110839793.0	minus	HscB iron-sulfur cluster co-chaperone	110839793	AI325508, AW049829, Hsc20
50883	Chek2	chr5	110839800.0	110874140.0	plus	checkpoint kinase 2	110839800	Cds1, CHK2, HUCDS1, Rad53
209683	Ttc28	chr5	110879785.0	111289780.0	plus	tetratricopeptide repeat domain 28	110879785	2310015L07Rik, 6030435N04, AI428795, AI851761, BC002262, TPRBK
735278	Mir701	chr5	111004144.0	111004252.0	plus	microRNA 701	111004144	mir-701, Mirn701, mmu-mir-701
56305	Pitpnb	chr5	111330697.0	111388359.0	plus	phosphatidylinositol transfer protein, beta	111330697	PI-TP-beta
433938	Mn1	chr5	111417300.0	111457030.0	plus	meningioma 1	111417300	AA003644, AA009236
330164	C130026L21Rik	chr5	111581561.0	111587153.0	plus	RIKEN cDNA C130026L21 gene	111581561	
269683	E130006D01Rik	chr5	111734284.0	111761728.0	minus	RIKEN cDNA E130006D01 gene	111761728	Gm16018, Gm681, Hrtlincr5
102640487	Gm36535	chr5	111793367.0	111807299.0	plus		111793367	
75640	1700016B01Rik	chr5	112156227.0	112165247.0	plus	RIKEN cDNA 1700016B01 gene	112156227	Gm42491
75569	1700028D13Rik	chr5	112206763.0	112210002.0	plus	RIKEN cDNA 1700028D13 gene	112206763	
330166	Miat	chr5	112213228.0	112228948.0	minus	myocardial infarction associated transcript (non-protein coding)	112228948	3632434I06, A230057G18Rik, gomafu, Rncr2
12959	Cryba4	chr5	112246492.0	112263625.0	minus	crystallin, beta A4	112263625	
12960	Crybb1	chr5	112254563.0	112269585.0	plus	crystallin, beta B1	112254563	3110006K12Rik, BB1CRY
22022	Tpst2	chr5	112276682.0	112315356.0	plus	protein-tyrosine sulfotransferase 2	112276682	AI448750, D5Ucla3, grm, grt, Tango13b
54723	Tfip11	chr5	112326369.0	112338073.0	plus	tuftelin interacting protein 11	112326369	2810002G02Rik, AF097181, AW046167, Srr1, TIP33, Tip39
70118	Srrd	chr5	112337391.0	112343040.0	minus	SRR1 domain containing	112343040	2810002G02Rik, Srr1
192232	Hps4	chr5	112342983.0	112378424.0	plus	HPS4, biogenesis of lysosomal organelles complex 3 subunit 2	112342983	2010205O06Rik, AU040608, BLOC-3, C130020P05Rik, le, mKIAA1667
625424	Gm6583	chr5	112353773.0	112356033.0	minus	predicted gene 6583	112356033	EG625424
105246968	Gm20636	chr5	112374369.0	112375357.0	minus		112375357	
72898	Asphd2	chr5	112384354.0	112395370.0	minus	aspartate beta-hydroxylase domain containing 2	112395370	2900006N09Rik, 9230106G13Rik
56747	Sez6l	chr5	112419151.0	112578535.0	minus	seizure related 6 homolog like	112578535	Acig1, AI843918, AIG1, AW539724, BSRP-B, mKIAA0927
625464	Gm6588	chr5	112449426.0	112451738.0	plus	predicted gene 6588	112449426	EG625464
67325	1700034G24Rik	chr5	112582936.0	112589996.0	minus	RIKEN cDNA 1700034G24 gene	112589996	
74376	Myo18b	chr5	112688876.0	112896461.0	minus	myosin XVIIIb	112896461	4932408L24Rik, 4933411E19Rik, Gm448
67360	1700095B10Rik	chr5	112793292.0	112801701.0	plus	RIKEN cDNA 1700095B10 gene	112793292	
320129	Grk3	chr5	112910478.0	113015660.0	minus	G protein-coupled receptor kinase 3	113015660	4833444A01Rik, Adrbk-2, Adrbk2, AI851927, AW551196, Bark-2
115490228	Gm22740	chr5	113044144.0	113044252.0	plus		113044144	
12961	Crybb2	chr5	113058258.0	113070117.0	minus	crystallin, beta B2	113070117	Cryb-2
108169063	Gm43247	chr5	113060488.0	113060949.0	plus		113060488	
12962	Crybb3	chr5	113075839.0	113082236.0	minus	crystallin, beta B3	113082236	AI852419
243219	2900026A02Rik	chr5	113086323.0	113221292.0	minus	RIKEN cDNA 2900026A02 gene	113221292	8430408O14Rik, A530094D01, AW539426, Gm449, Kiaa1671, mKIAA1671
105246972	Gm42161	chr5	113145336.0	113154587.0	plus		113145336	
333048	Tmem211	chr5	113226909.0	113240223.0	plus	transmembrane protein 211	113226909	Gm854
52850	Sgsm1	chr5	113243220.0	113310788.0	minus	small G protein signaling modulator 1	113310788	2410098H20Rik, AA408781, D5Bwg1524e, E130107M15, NuIP, Rutbc2
102465709	Mir7229	chr5	113324493.0	113324545.0	minus	microRNA 7229	113324545	mmu-mir-7229
102466821	Mir7230	chr5	113337590.0	113337645.0	minus	microRNA 7230	113337645	mmu-mir-7230
503692	Aym1	chr5	113357294.0	113357821.0	plus	activator of yeast meiotic promoters 1	113357294	
320916	Wscd2	chr5	113489110.0	113589725.0	plus	WSC domain containing 2	113489110	4933413A10Rik, C530024P05Rik, Gm450
14747	Cmklr1	chr5	113612355.0	113650475.0	minus	chemokine-like receptor 1	113650475	ChemR23, DEZ, Gpcr27, mcmklr1
102637521	Gm15736	chr5	113644171.0	113646614.0	plus		113644171	
381707	1700069L16Rik	chr5	113692424.0	113724772.0	minus	RIKEN cDNA 1700069L16 gene	113724772	1700096P12Rik
231630	Ficd	chr5	113735758.0	113740607.0	plus	FIC domain containing	113735758	D5Ertd40e, Hype
53890	Sart3	chr5	113742444.0	113772400.0	minus	squamous cell carcinoma antigen recognized by T cells 3	113772400	AU045857, mKIAA0156
100041786	Gm3511	chr5	113767100.0	113767414.0	plus	predicted gene 3511	113767100	100041786
66383	Iscu	chr5	113772418.0	113778288.0	plus	iron-sulfur cluster assembly enzyme	113772418	2310020H20Rik, AA407971, ISCU2, Nifu, Nifun
231633	Tmem119	chr5	113793729.0	113800396.0	minus	transmembrane protein 119	113800396	AW208946, BC025600, obif
100503861	Gm19931	chr5	113817121.0	113817765.0	plus		113817121	
20345	Selplg	chr5	113817798.0	113832528.0	minus	selectin, platelet (p-selectin) ligand	113832528	CD162, Psgl-1, Psgl1, Selp1, Selpl
23790	Coro1c	chr5	113842439.0	113908706.0	minus	coronin, actin binding protein 1C	113908706	AL022675, AW455561, AW548837, CRN2
115490238	Gm22056	chr5	113928724.0	113928837.0	minus		113928837	
231637	Ssh1	chr5	113937094.0	113993803.0	minus	slingshot protein phosphatase 1	113993803	AW551225, Gm1394, Gm1395, SSH-1, SSH-1L
13142	Dao	chr5	113999635.0	114025675.0	plus	D-amino acid oxidase	113999635	AI987963, DAAO, DAMOX, Dao-1, Dao1
68666	Svop	chr5	114026913.0	114091380.0	minus	SV2 related protein	114091380	1110030H18Rik, AI415691, msvop
100756	Usp30	chr5	114100299.0	114123510.0	plus	ubiquitin specific peptidase 30	114100299	6330590F17Rik, AI851327, D5Ertd483e
100415948	Gm17833	chr5	114109007.0	114110000.0	plus	predicted gene, 17833	114109007	
231642	Alkbh2	chr5	114123926.0	114131233.0	minus	alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase	114131233	9530023G02, Abh2, AU016977, mABH2
22256	Ung	chr5	114130366.0	114139321.0	plus	uracil DNA glycosylase	114130366	UNG1, UNG2
100705	Acacb	chr5	114146321.0	114250761.0	plus	acetyl-Coenzyme A carboxylase beta	114146321	Acc2, Accb, AI597064, AW743042
116810	Foxn4	chr5	114254164.0	114274418.0	minus	forkhead box N4	114274418	
231646	Myo1h	chr5	114289253.0	114364576.0	plus	myosin 1H	114289253	4631401O15Rik
330171	Kctd10	chr5	114363572.0	114380505.0	minus	potassium channel tetramerisation domain containing 10	114380505	AW536343, C87062, mBACURD3
117146	Ube3b	chr5	114380517.0	114421169.0	plus	ubiquitin protein ligase E3B	114380517	AI449831, AU020130
102465621	Mir7027	chr5	114404468.0	114404539.0	plus	microRNA 7027	114404468	Gm27831, mmu-mir-7027
77697	Mmab	chr5	114431034.0	114444073.0	minus	methylmalonic aciduria (cobalamin deficiency) cblB type homolog (human)	114444073	9130222L19Rik, ATR
17855	Mvk	chr5	114444264.0	114460591.0	plus	mevalonate kinase	114444264	2310010A05Rik, AI256848, AI414037, MK
102638159	Gm13790	chr5	114551289.0	114559620.0	plus		114551289	
433940	Fam222a	chr5	114568251.0	114613220.0	plus	family with sequence similarity 222, member A	114568251	
63873	Trpv4	chr5	114622152.0	114658435.0	minus	transient receptor potential cation channel, subfamily V, member 4	114658435	0610033B08Rik, OTRPC4, Trp12, VR-OAC, VRL-2, VROAC
56356	Gltp	chr5	114669490.0	114690935.0	minus	glycolipid transfer protein	114690935	1110001F24Rik, C76925, C77564
77832	Tchp	chr5	114707779.0	114722327.0	plus	trichoplein, keratin filament binding	114707779	A930031F18Rik, AV279199
102465622	Mir7028	chr5	114719515.0	114719578.0	plus	microRNA 7028	114719515	Gm27674, mmu-mir-7028
26431	Git2	chr5	114727408.0	114774588.0	minus	GIT ArfGAP 2	114774588	1500036H07Rik, 5830420E16Rik, 6430510B20Rik, 9630056M03Rik, B230104M05Rik, CAT2, mKIAA0148
67642	4930515G01Rik	chr5	114773733.0	114774983.0	minus	RIKEN cDNA 4930515G01 gene	114774983	
68420	Ankrd13a	chr5	114774948.0	114805821.0	plus	ankyrin repeat domain 13a	114774948	1100001D10Rik, ANKRD13, AU046136
66236	1500011B03Rik	chr5	114808196.0	114813976.0	minus	RIKEN cDNA 1500011B03 gene	114813976	AI415201, AV141149, AW556386
664895	Ywhaq-ps2	chr5	114828553.0	114829230.0	minus		114829230	
105246765	Gm13821	chr5	114833841.0	114846594.0	minus		114846594	
102466620	Mir6240	chr5	114851948.0	114852064.0	plus	microRNA 6240	114851948	Gm27850, mmu-mir-6240
67593	4930519G04Rik	chr5	114853646.0	114883880.0	plus	RIKEN cDNA 4930519G04 gene	114853646	1700014B12Rik
791292	Gm9936	chr5	114855023.0	114859427.0	minus	predicted gene 9936	114859427	
23962	Oasl2	chr5	114896926.0	114912245.0	plus	2'-5' oligoadenylate synthetase-like 2	114896926	M1204, Mmu-OASL, Oasl
105246766	Gm13822	chr5	114917318.0	114922261.0	minus	predicted gene 13822	114922261	
231655	Oasl1	chr5	114923143.0	114937911.0	plus	2'-5' oligoadenylate synthetase-like 1	114923143	7530414C13Rik, oasl9
72357	2210016L21Rik	chr5	114942154.0	114948540.0	plus	RIKEN cDNA 2210016L21 gene	114942154	Custos
21405	Hnf1a	chr5	114948980.0	114971062.0	minus	HNF1 homeobox A	114971062	AI323641, Hnf-1, HNF1, HNF1-alpha, Hnf1alpha, HNF1[a], LFB1, Tcf-1, Tcf1
102638537	Hnf1aos1	chr5	114968743.0	114997926.0	plus		114968743	
74585	Sppl3	chr5	115011524.0	115098790.0	plus	signal peptide peptidase 3	115011524	4833416I09Rik, Psl4, Usmg3
100502825	Rpl37rt	chr5	115102922.0	115110268.0	minus	ribosomal protein L37, retrotransposed	115110268	EyeLinc4, Gm13826, Rpl37
11409	Acads	chr5	115110299.0	115119346.0	minus	acyl-Coenzyme A dehydrogenase, short chain	115119346	AI196007, Bcd-1, Bcd1, Hdlq8, SCAD
106840	Unc119b	chr5	115122566.0	115134975.0	minus	unc-119 lipid binding chaperone B	115134975	AA407659, AI414892
109154	Mlec	chr5	115142981.0	115158176.0	minus	malectin	115158176	2410014A08Rik, AI850530, ESTM19, mKIAA0152, X83352
29867	Cabp1	chr5	115168691.0	115194381.0	minus	calcium binding protein 1	115194381	caldendrin
117109	Pop5	chr5	115235588.0	115240972.0	plus	processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae)	115235588	1500019J17Rik, 2700077E03Rik, AW049989, Rnasep3
50849	Rnf10	chr5	115241770.0	115272921.0	minus	ring finger protein 10	115272921	AA675014, mKIAA0262, RIE2
52064	Coq5	chr5	115279666.0	115296974.0	plus	coenzyme Q5 methyltransferase	115279666	1810014G04Rik, D5Ertd33e
56455	Dynll1	chr5	115297110.0	115300990.0	minus	dynein light chain LC8-type 1	115300990	Dlc8, Dnclc1, Pin
102639268	Gm13830	chr5	115301120.0	115320082.0	plus	predicted gene 13830	115301120	
108014	Srsf9	chr5	115327163.0	115333843.0	plus	serine and arginine-rich splicing factor 9	115327163	25kDa, 2610029M16Rik, Sfrs9, SRp30c
384281	Gatc	chr5	115333242.0	115341161.0	minus	glutamyl-tRNA(Gln) amidotransferase, subunit C	115341161	2010003O18Rik
69076	Triap1	chr5	115341231.0	115343553.0	plus	TP53 regulated inhibitor of apoptosis 1	115341231	1810015M01Rik, AU020874, AU043831, P53csv, Wf-1
12861	Cox6a1	chr5	115345652.0	115348958.0	minus	cytochrome c oxidase subunit 6A1	115348958	VIaL
73792	4930401G09Rik	chr5	115358700.0	115360123.0	minus	RIKEN cDNA 4930401G09 gene	115360123	
17690	Msi1	chr5	115359059.0	115455698.0	plus	musashi RNA-binding protein 1	115359059	m-Msi-1, Msi1h, Musahi1
102639568	A930005G22Rik	chr5	115420594.0	115429504.0	minus	RIKEN cDNA A930005G22 gene	115429504	
18778	Pla2g1b	chr5	115466142.0	115474722.0	plus	phospholipase A2, group IB, pancreas	115466142	Pla2a, sPLA2IB
75387	Sirt4	chr5	115478006.0	115490264.0	minus	sirtuin 4	115490264	4930596O17Rik
115490317	Gm24265	chr5	115489459.0	115489599.0	plus		115489459	
115490316	Gm24407	chr5	115490254.0	115490394.0	plus		115490254	
102639758	Gm13836	chr5	115491801.0	115492455.0	minus		115492455	
19303	Pxn	chr5	115491970.0	115555987.0	plus	paxillin	115491970	AW108311, AW123232, Pax
102639837	Gm13840	chr5	115510939.0	115515995.0	plus		115510939	
11837	Rplp0	chr5	115559467.0	115563729.0	plus	ribosomal protein, large, P0	115559467	36B4, Arbp, L10E
231659	Gcn1	chr5	115565117.0	115622654.0	plus	GCN1 activator of EIF2AK4	115565117	4932409G22, AL022764, G431004K08Rik, GCN1L, Gcn1l1, mKIAA0219
102466790	Mir7029	chr5	115580949.0	115581009.0	plus	microRNA 7029	115580949	Gm27293, mmu-mir-7029
66123	1110006O24Rik	chr5	115631049.0	115631816.0	minus	RIKEN cDNA 1110006O24 gene	115631816	
77407	Rab35	chr5	115631904.0	115647158.0	plus	RAB35, member RAS oncogene family	115631904	9530019H02Rik, AU040256, H-ray, RAB1C, RAY
102465623	Mir7030	chr5	115645573.0	115645632.0	plus	microRNA 7030	115645573	Gm27267, mmu-mir-7030
75665	Bicdl1	chr5	115648174.0	115731844.0	minus	BICD family like cargo adaptor 1	115731844	2210403N09Rik, BICDR-1, Ccdc64
665032	Gm13841	chr5	115801543.0	115802209.0	minus	predicted gene 13841	115802209	
12704	Cit	chr5	115845224.0	116008953.0	plus	citron	115845224	C030025P15Rik, Cit-k, CRIK, CRIK-SK
19079	Prkab1	chr5	116013586.0	116024503.0	minus	protein kinase, AMP-activated, beta 1 non-catalytic subunit	116024503	1300015D22Rik, AU021155, E430008F22
115490207	Gm13842	chr5	116026411.0	116029241.0	minus	predicted gene 13842	116029241	
545798	Tmem233	chr5	116038755.0	116083267.0	minus	transmembrane protein 233	116083267	DSPB2, Gm13843
320805	C330018A13Rik	chr5	116123614.0	116129110.0	plus	RIKEN cDNA C330018A13 gene	116123614	
269693	Ccdc60	chr5	116125581.0	116289000.0	minus	coiled-coil domain containing 60	116289000	AU018954, C130098D09
77846	B230112J18Rik	chr5	116312360.0	116318275.0	plus	RIKEN cDNA B230112J18 gene	116312360	
80888	Hspb8	chr5	116408491.0	116422864.0	minus	heat shock protein 8	116422864	AU018630, AW413033, Cryac, D5Ucla4, E2IG1, H11, H11K, HSP20-like, HSP22
76798	Srrm4os	chr5	116438722.0	116465487.0	plus	serine/arginine repetitive matrix 4, opposite strand	116438722	2410137F16Rik
68955	Srrm4	chr5	116439268.0	116592562.0	minus	serine/arginine repetitive matrix 4	116592562	1500001A10Rik, B230202K19Rik, bv, mKIAA1853, nSR100
433943	Gstm2-ps1	chr5	116632481.0	116633605.0	minus	glutathione S-transferase mu 2 (muscle), pseudogene 1	116633605	EG433943, Gm5562
102631634	Gm29926	chr5	116809034.0	116814123.0	plus		116809034	
665073	Gm7478	chr5	117043694.0	117059593.0	plus		117043694	
71954	Suds3	chr5	117091678.0	117115993.0	minus	suppressor of defective silencing 3 homolog (S. cerevisiae)	117115993	2400003N08Rik, 2410008L21Rik, AU067672, mSds3
